# time cluster_size count
6700000.000000 3 1
6700000.000000 642 1
6750000.000000 1 8
6750000.000000 642 1
6800000.000000 1 5
6800000.000000 645 1
6850000.000000 1 2
6850000.000000 2 3
6850000.000000 3 1
6850000.000000 639 1
6900000.000000 1 5
6900000.000000 645 1
6950000.000000 1 7
6950000.000000 3 1
6950000.000000 640 1
7000000.000000 1 4
7000000.000000 2 1
7000000.000000 4 1
7000000.000000 640 1
7050000.000000 1 4
7050000.000000 2 2
7050000.000000 642 1
7100000.000000 1 7
7100000.000000 643 1
7150000.000000 1 4
7150000.000000 646 1
7200000.000000 1 9
7200000.000000 2 1
7200000.000000 639 1
7250000.000000 1 5
7250000.000000 645 1
7300000.000000 1 8
7300000.000000 2 1
7300000.000000 4 1
7300000.000000 636 1
7350000.000000 1 4
7350000.000000 646 1
7400000.000000 1 4
7400000.000000 3 1
7400000.000000 643 1
7450000.000000 1 7
7450000.000000 2 1
7450000.000000 641 1
7500000.000000 1 10
7500000.000000 2 1
7500000.000000 638 1
7550000.000000 1 6
7550000.000000 644 1
7600000.000000 1 2
7600000.000000 2 1
7600000.000000 3 1
7600000.000000 643 1
7650000.000000 1 5
7650000.000000 2 1
7650000.000000 643 1
7700000.000000 1 6
7700000.000000 2 1
7700000.000000 4 1
7700000.000000 638 1
7750000.000000 1 7
7750000.000000 643 1
7800000.000000 1 8
7800000.000000 2 1
7800000.000000 640 1
7850000.000000 1 3
7850000.000000 647 1
7900000.000000 1 6
7900000.000000 644 1
7950000.000000 1 5
7950000.000000 2 1
7950000.000000 3 1
7950000.000000 640 1
8000000.000000 1 5
8000000.000000 645 1
8050000.000000 1 6
8050000.000000 644 1
8100000.000000 1 5
8100000.000000 2 1
8100000.000000 643 1
8150000.000000 1 10
8150000.000000 2 2
8150000.000000 636 1
8200000.000000 1 3
8200000.000000 2 1
8200000.000000 645 1
8250000.000000 1 6
8250000.000000 644 1
8300000.000000 1 5
8300000.000000 645 1
8350000.000000 1 3
8350000.000000 2 1
8350000.000000 645 1
8400000.000000 1 5
8400000.000000 645 1
8450000.000000 1 5
8450000.000000 645 1
8500000.000000 1 6
8500000.000000 2 2
8500000.000000 640 1
