# time cluster_size count
9200000.000000 3 3
9200000.000000 7 1
9200000.000000 233 1
9200000.000000 298 1
9250000.000000 1 41
9250000.000000 2 4
9250000.000000 3 5
9250000.000000 4 2
9250000.000000 232 1
9250000.000000 296 1
9300000.000000 1 48
9300000.000000 2 7
9300000.000000 3 1
9300000.000000 4 2
9300000.000000 5 1
9300000.000000 231 1
9300000.000000 291 1
9350000.000000 1 42
9350000.000000 2 6
9350000.000000 3 5
9350000.000000 5 1
9350000.000000 526 1
9400000.000000 1 44
9400000.000000 2 4
9400000.000000 3 3
9400000.000000 4 2
9400000.000000 234 1
9400000.000000 297 1
9450000.000000 1 41
9450000.000000 2 5
9450000.000000 3 3
9450000.000000 4 1
9450000.000000 8 1
9450000.000000 233 1
9450000.000000 295 1
9500000.000000 1 29
9500000.000000 2 10
9500000.000000 3 3
9500000.000000 6 1
9500000.000000 236 1
9500000.000000 300 1
9550000.000000 1 39
9550000.000000 2 7
9550000.000000 3 2
9550000.000000 5 1
9550000.000000 536 1
9600000.000000 1 42
9600000.000000 2 6
9600000.000000 3 5
9600000.000000 4 2
9600000.000000 229 1
9600000.000000 294 1
9650000.000000 1 45
9650000.000000 2 7
9650000.000000 3 2
9650000.000000 4 1
9650000.000000 5 1
9650000.000000 229 1
9650000.000000 297 1
9700000.000000 1 39
9700000.000000 2 8
9700000.000000 3 2
9700000.000000 5 1
9700000.000000 237 1
9700000.000000 297 1
9750000.000000 1 35
9750000.000000 2 9
9750000.000000 3 3
9750000.000000 4 1
9750000.000000 234 1
9750000.000000 300 1
9800000.000000 1 28
9800000.000000 2 6
9800000.000000 3 7
9800000.000000 4 1
9800000.000000 535 1
9850000.000000 1 36
9850000.000000 2 6
9850000.000000 3 3
9850000.000000 4 2
9850000.000000 234 1
9850000.000000 301 1
9900000.000000 1 45
9900000.000000 2 5
9900000.000000 3 2
9900000.000000 4 1
9900000.000000 235 1
9900000.000000 300 1
9950000.000000 1 41
9950000.000000 2 5
9950000.000000 3 2
9950000.000000 5 1
9950000.000000 232 1
9950000.000000 306 1
10000000.000000 1 29
10000000.000000 2 9
10000000.000000 3 3
10000000.000000 544 1
10050000.000000 1 39
10050000.000000 2 5
10050000.000000 3 3
10050000.000000 542 1
10100000.000000 1 43
10100000.000000 2 6
10100000.000000 3 3
10100000.000000 4 1
10100000.000000 532 1
10150000.000000 1 43
10150000.000000 2 6
10150000.000000 3 2
10150000.000000 4 1
10150000.000000 6 1
10150000.000000 235 1
10150000.000000 294 1
10200000.000000 1 41
10200000.000000 2 7
10200000.000000 3 3
10200000.000000 5 1
10200000.000000 231 1
10200000.000000 300 1
10250000.000000 1 47
10250000.000000 2 8
10250000.000000 3 4
10250000.000000 525 1
10300000.000000 1 34
10300000.000000 2 11
10300000.000000 3 2
10300000.000000 5 1
10300000.000000 533 1
10350000.000000 1 36
10350000.000000 2 8
10350000.000000 3 2
10350000.000000 4 2
10350000.000000 534 1
10400000.000000 1 42
10400000.000000 2 9
10400000.000000 3 1
10400000.000000 537 1
10450000.000000 1 39
10450000.000000 2 7
10450000.000000 3 3
10450000.000000 4 1
10450000.000000 534 1
10500000.000000 1 42
10500000.000000 2 8
10500000.000000 3 1
10500000.000000 4 1
10500000.000000 535 1
10550000.000000 1 60
10550000.000000 2 2
10550000.000000 3 1
10550000.000000 232 1
10550000.000000 301 1
10600000.000000 1 40
10600000.000000 2 4
10600000.000000 3 4
10600000.000000 5 1
10600000.000000 237 1
10600000.000000 298 1
10650000.000000 1 38
10650000.000000 2 11
10650000.000000 3 1
10650000.000000 4 1
10650000.000000 236 1
10650000.000000 297 1
10700000.000000 1 44
10700000.000000 2 6
10700000.000000 3 4
10700000.000000 4 1
10700000.000000 233 1
10700000.000000 295 1
10750000.000000 1 42
10750000.000000 2 8
10750000.000000 3 3
10750000.000000 4 1
10750000.000000 230 1
10750000.000000 299 1
10800000.000000 1 45
10800000.000000 2 9
10800000.000000 4 1
10800000.000000 233 1
10800000.000000 300 1
10850000.000000 1 36
10850000.000000 2 8
10850000.000000 3 3
10850000.000000 4 2
10850000.000000 531 1
10900000.000000 1 47
10900000.000000 2 9
10900000.000000 3 1
10900000.000000 5 1
10900000.000000 527 1
10950000.000000 1 39
10950000.000000 2 11
10950000.000000 3 2
10950000.000000 533 1
11000000.000000 1 45
11000000.000000 2 8
11000000.000000 3 2
11000000.000000 4 1
11000000.000000 5 1
11000000.000000 524 1
11050000.000000 1 37
11050000.000000 2 4
11050000.000000 3 3
11050000.000000 4 1
11050000.000000 5 1
11050000.000000 7 1
11050000.000000 530 1
11100000.000000 1 33
11100000.000000 2 8
11100000.000000 3 1
11100000.000000 4 2
11100000.000000 5 2
11100000.000000 530 1
11150000.000000 1 32
11150000.000000 2 6
11150000.000000 3 5
11150000.000000 5 1
11150000.000000 6 1
11150000.000000 530 1
11200000.000000 1 38
11200000.000000 2 6
