# time_ps  contacts_rectype3  contacts_rectype4  wall_dist_rectype3_Ang  wall_dist_rectype4_Ang  same_cluster
7250000.000000  2  2  33.040604  33.037201  1
7300000.000000  2  2  33.018997  33.001801  1
7350000.000000  2  2  32.950600  32.993500  1
7400000.000000  2  2  33.024300  33.016098  1
7450000.000000  2  2  33.006897  32.973900  1
7500000.000000  2  2  32.999802  32.974998  1
7550000.000000  1  2  32.956100  32.989197  1
7600000.000000  2  2  32.971199  32.996399  1
7650000.000000  2  2  32.983505  33.002106  1
7700000.000000  2  2  32.978401  32.959198  1
7750000.000000  2  1  32.998901  33.019699  1
7800000.000000  2  2  32.965599  32.964294  1
7850000.000000  2  2  32.979698  32.994301  1
7900000.000000  2  2  32.987305  32.984604  1
7950000.000000  2  2  32.964798  32.979797  1
8000000.000000  2  2  33.004898  33.046402  1
8050000.000000  2  1  33.015305  32.966797  1
8100000.000000  2  2  32.987099  32.997894  1
8150000.000000  2  2  32.992599  32.982697  1
8200000.000000  2  1  32.994499  33.014900  1
8250000.000000  2  2  33.020996  33.016403  1
8300000.000000  2  2  32.974098  32.962601  1
8350000.000000  2  1  33.001701  32.975403  1
8400000.000000  1  2  33.010803  33.021301  1
8450000.000000  2  2  32.973495  33.028595  1
8500000.000000  2  2  33.005501  33.006195  1
8550000.000000  2  2  32.972900  32.964401  1
8600000.000000  2  2  32.959900  32.949295  1
8650000.000000  2  2  33.005905  32.955902  1
8700000.000000  2  1  32.946999  33.004601  1
8750000.000000  2  2  33.002304  32.972305  1
8800000.000000  2  2  32.977005  32.951904  1
8850000.000000  2  1  32.953995  33.038399  1
8900000.000000  2  2  33.035400  33.041801  1
8950000.000000  2  2  33.031898  32.997604  1
9000000.000000  1  1  33.000397  32.987701  1
9050000.000000  2  1  32.975204  32.964500  1
9100000.000000  2  2  32.966095  32.976601  1
9150000.000000  2  2  33.029701  33.048203  1
9200000.000000  2  2  32.966499  33.035904  1
9250000.000000  1  1  32.954895  32.983505  1
9300000.000000  2  1  32.985298  33.031998  1
9350000.000000  2  2  33.036301  32.964005  1
9400000.000000  2  2  32.992096  32.965805  1
9450000.000000  2  2  32.986298  32.975098  1
9500000.000000  2  1  33.008301  32.960403  1
9550000.000000  2  2  33.030899  33.045799  1
9600000.000000  2  2  32.964600  33.032898  1
9650000.000000  2  2  32.978195  32.980202  1
9700000.000000  2  2  33.000000  33.053101  1
9750000.000000  1  2  32.999100  33.031700  1
9800000.000000  2  2  33.009995  33.013397  1
9850000.000000  2  1  33.020905  33.008301  1
9900000.000000  2  2  33.007500  32.991104  1
9950000.000000  2  2  32.991501  33.013504  1
10000000.000000  2  2  33.009300  32.941696  1
10050000.000000  1  2  33.005997  32.986298  1
10100000.000000  1  2  32.989304  33.060898  1
10150000.000000  2  2  33.040901  32.978600  1
10200000.000000  2  2  33.016296  32.970795  1
10250000.000000  2  2  33.008896  33.009995  1
10300000.000000  2  2  33.007599  32.997604  1
10350000.000000  2  2  33.030701  32.982895  1
10400000.000000  1  1  33.000504  33.035797  1
10450000.000000  1  0  32.962997  32.968597  1
10500000.000000  2  2  32.956604  33.003403  1
10550000.000000  1  2  32.974998  32.945206  1
10600000.000000  1  2  32.977005  32.941299  1
10650000.000000  2  2  32.975700  32.957199  1
10700000.000000  2  2  32.986603  32.987503  1
10750000.000000  2  2  32.973404  32.987099  1
10800000.000000  2  2  33.020699  33.042404  1
10850000.000000  2  2  32.927795  32.975899  1
10900000.000000  2  2  33.010696  32.977798  1
10950000.000000  2  2  32.968102  32.971695  1
11000000.000000  0  0  33.035400  32.937302  1
11050000.000000  2  2  33.005905  32.980301  1
11100000.000000  2  2  33.030502  32.970901  1
11150000.000000  2  2  32.980804  32.938499  1
11200000.000000  2  1  33.008301  32.961197  1
11250000.000000  2  2  32.975204  32.977905  1
11300000.000000  2  2  33.018997  33.014702  1
11350000.000000  2  2  32.966095  33.018402  1
11400000.000000  2  2  32.953201  32.988297  1
11450000.000000  2  2  33.033997  32.937302  1
