# time cluster_size count
9450000.000000 1 16
9450000.000000 584 1
9500000.000000 1 17
9500000.000000 2 1
9500000.000000 3 1
9500000.000000 578 1
9550000.000000 1 15
9550000.000000 2 1
9550000.000000 3 1
9550000.000000 580 1
9600000.000000 1 19
9600000.000000 581 1
9650000.000000 1 18
9650000.000000 2 1
9650000.000000 4 1
9650000.000000 576 1
9700000.000000 1 21
9700000.000000 2 1
9700000.000000 577 1
9750000.000000 1 21
9750000.000000 579 1
9800000.000000 1 20
9800000.000000 580 1
9850000.000000 1 19
9850000.000000 2 1
9850000.000000 579 1
9900000.000000 1 17
9900000.000000 2 3
9900000.000000 577 1
9950000.000000 1 18
9950000.000000 2 3
9950000.000000 576 1
10000000.000000 1 24
10000000.000000 2 1
10000000.000000 574 1
10050000.000000 1 21
10050000.000000 2 1
10050000.000000 577 1
10100000.000000 1 21
10100000.000000 2 1
10100000.000000 577 1
10150000.000000 1 21
10150000.000000 2 2
10150000.000000 575 1
10200000.000000 1 21
10200000.000000 2 1
10200000.000000 577 1
10250000.000000 1 22
10250000.000000 2 2
10250000.000000 574 1
10300000.000000 1 23
10300000.000000 2 1
10300000.000000 575 1
10350000.000000 1 19
10350000.000000 2 3
10350000.000000 575 1
10400000.000000 1 21
10400000.000000 2 2
10400000.000000 575 1
10450000.000000 1 20
10450000.000000 2 1
10450000.000000 3 1
10450000.000000 575 1
10500000.000000 1 15
10500000.000000 2 2
10500000.000000 3 1
10500000.000000 578 1
10550000.000000 1 21
10550000.000000 2 2
10550000.000000 575 1
10600000.000000 1 17
10600000.000000 2 1
10600000.000000 3 1
10600000.000000 4 1
10600000.000000 574 1
10650000.000000 1 19
10650000.000000 2 4
10650000.000000 3 1
10650000.000000 570 1
10700000.000000 1 18
10700000.000000 2 2
10700000.000000 578 1
10750000.000000 1 22
10750000.000000 2 1
10750000.000000 576 1
10800000.000000 1 16
10800000.000000 2 3
10800000.000000 578 1
10850000.000000 1 21
10850000.000000 2 1
10850000.000000 577 1
10900000.000000 1 20
10900000.000000 2 1
10900000.000000 578 1
10950000.000000 1 18
10950000.000000 2 1
10950000.000000 580 1
11000000.000000 1 17
11000000.000000 2 2
11000000.000000 579 1
11050000.000000 1 20
11050000.000000 580 1
11100000.000000 1 20
11100000.000000 580 1
11150000.000000 1 19
11150000.000000 2 2
11150000.000000 577 1
11200000.000000 1 23
11200000.000000 2 2
11200000.000000 573 1
11250000.000000 1 15
11250000.000000 2 1
11250000.000000 3 1
11250000.000000 580 1
11300000.000000 1 16
11300000.000000 3 1
11300000.000000 581 1
11350000.000000 1 17
11350000.000000 2 1
11350000.000000 581 1
11400000.000000 1 27
11400000.000000 573 1
11450000.000000 1 21
11450000.000000 2 1
11450000.000000 577 1
11500000.000000 1 18
11500000.000000 2 2
11500000.000000 3 1
11500000.000000 575 1
11550000.000000 1 15
11550000.000000 2 3
11550000.000000 579 1
11600000.000000 1 16
11600000.000000 2 3
11600000.000000 578 1
11650000.000000 1 16
11650000.000000 2 4
11650000.000000 576 1
11700000.000000 1 21
11700000.000000 2 2
11700000.000000 575 1
11750000.000000 1 22
11750000.000000 2 2
11750000.000000 574 1
11800000.000000 1 20
11800000.000000 2 2
11800000.000000 576 1
11850000.000000 1 17
11850000.000000 2 1
11850000.000000 3 1
11850000.000000 578 1
11900000.000000 1 17
11900000.000000 2 2
11900000.000000 579 1
11950000.000000 1 20
11950000.000000 2 1
11950000.000000 578 1
12000000.000000 1 21
12000000.000000 579 1
12050000.000000 1 19
12050000.000000 2 1
12050000.000000 579 1
12100000.000000 1 20
12100000.000000 2 2
12100000.000000 576 1
12150000.000000 1 18
12150000.000000 2 1
12150000.000000 580 1
12200000.000000 1 20
12200000.000000 580 1
12250000.000000 1 20
12250000.000000 2 3
12250000.000000 574 1
12300000.000000 1 16
12300000.000000 2 2
12300000.000000 580 1
12350000.000000 1 14
12350000.000000 2 2
12350000.000000 582 1
12400000.000000 1 16
12400000.000000 2 1
12400000.000000 3 1
12400000.000000 579 1
12450000.000000 1 14
12450000.000000 2 3
12450000.000000 3 1
12450000.000000 577 1
12500000.000000 1 15
12500000.000000 2 2
12500000.000000 3 1
12500000.000000 578 1
12550000.000000 1 16
12550000.000000 3 1
12550000.000000 581 1
12600000.000000 1 10
12600000.000000 2 3
12600000.000000 3 1
12600000.000000 581 1
12650000.000000 1 15
12650000.000000 2 4
12650000.000000 577 1
12700000.000000 1 19
12700000.000000 581 1
12750000.000000 1 22
12750000.000000 578 1
12800000.000000 1 16
12800000.000000 2 1
12800000.000000 582 1
12850000.000000 1 20
12850000.000000 580 1
12900000.000000 1 18
12900000.000000 2 1
12900000.000000 580 1
12950000.000000 1 18
12950000.000000 582 1
13000000.000000 1 19
13000000.000000 2 1
13000000.000000 579 1
13050000.000000 1 14
13050000.000000 2 2
13050000.000000 582 1
13100000.000000 1 16
13100000.000000 584 1
13150000.000000 1 16
13150000.000000 2 1
13150000.000000 582 1
13200000.000000 1 15
13200000.000000 585 1
13250000.000000 1 11
13250000.000000 589 1
13300000.000000 1 10
13300000.000000 590 1
13350000.000000 1 14
13350000.000000 586 1
13400000.000000 1 13
13400000.000000 2 1
13400000.000000 585 1
13450000.000000 1 12
13450000.000000 2 3
13450000.000000 582 1
13500000.000000 1 13
13500000.000000 587 1
13550000.000000 1 11
13550000.000000 2 1
13550000.000000 587 1
13600000.000000 1 13
13600000.000000 2 1
13600000.000000 585 1
13650000.000000 1 16
13650000.000000 2 1
13650000.000000 582 1
13700000.000000 1 15
13700000.000000 2 1
13700000.000000 583 1
13750000.000000 1 15
13750000.000000 2 2
13750000.000000 581 1
13800000.000000 1 8
13800000.000000 2 3
13800000.000000 586 1
13850000.000000 1 12
13850000.000000 2 2
13850000.000000 584 1
13900000.000000 1 16
13900000.000000 2 1
13900000.000000 582 1
13950000.000000 1 15
13950000.000000 2 1
13950000.000000 583 1
14000000.000000 1 18
14000000.000000 582 1
14050000.000000 1 13
14050000.000000 2 2
14050000.000000 3 1
14050000.000000 580 1
14100000.000000 1 18
14100000.000000 2 1
14100000.000000 580 1
14150000.000000 1 20
14150000.000000 2 1
14150000.000000 578 1
14200000.000000 1 16
14200000.000000 2 1
14200000.000000 582 1
14250000.000000 1 20
14250000.000000 2 1
14250000.000000 578 1
14300000.000000 1 20
14300000.000000 2 2
14300000.000000 3 1
14300000.000000 573 1
14350000.000000 1 17
14350000.000000 2 4
14350000.000000 575 1
14400000.000000 1 22
14400000.000000 2 1
14400000.000000 576 1
14450000.000000 1 20
14450000.000000 2 2
14450000.000000 576 1
14500000.000000 1 20
14500000.000000 2 1
14500000.000000 578 1
14550000.000000 1 18
14550000.000000 2 2
14550000.000000 578 1
14600000.000000 1 17
14600000.000000 2 2
14600000.000000 3 1
14600000.000000 576 1
14650000.000000 1 17
14650000.000000 2 1
14650000.000000 581 1
14700000.000000 1 17
14700000.000000 2 3
14700000.000000 577 1
14750000.000000 1 20
14750000.000000 2 3
14750000.000000 574 1
14800000.000000 1 22
14800000.000000 578 1
14850000.000000 1 22
14850000.000000 2 3
14850000.000000 572 1
14900000.000000 1 21
14900000.000000 2 1
14900000.000000 3 1
14900000.000000 574 1
14950000.000000 1 18
14950000.000000 2 4
14950000.000000 3 1
14950000.000000 571 1
15000000.000000 1 20
15000000.000000 2 2
15000000.000000 576 1
15050000.000000 1 25
15050000.000000 2 1
15050000.000000 573 1
15100000.000000 1 25
15100000.000000 2 1
15100000.000000 573 1
15150000.000000 1 25
15150000.000000 2 2
15150000.000000 571 1
15200000.000000 1 23
15200000.000000 2 1
15200000.000000 575 1
15250000.000000 1 21
15250000.000000 2 2
15250000.000000 575 1
15300000.000000 1 25
15300000.000000 2 2
15300000.000000 571 1
15350000.000000 1 19
15350000.000000 2 2
15350000.000000 3 1
15350000.000000 574 1
15400000.000000 1 21
15400000.000000 2 3
15400000.000000 573 1
15450000.000000 1 19
15450000.000000 2 3
15450000.000000 3 1
15450000.000000 572 1
15500000.000000 1 25
15500000.000000 2 2
15500000.000000 571 1
15550000.000000 1 20
15550000.000000 2 4
15550000.000000 572 1
15600000.000000 1 25
15600000.000000 2 1
15600000.000000 573 1
15650000.000000 1 22
15650000.000000 2 4
15650000.000000 570 1
15700000.000000 1 23
15700000.000000 2 2
15700000.000000 573 1
15750000.000000 1 23
15750000.000000 2 2
15750000.000000 573 1
15800000.000000 1 22
15800000.000000 2 1
15800000.000000 576 1
15850000.000000 1 20
15850000.000000 2 1
15850000.000000 578 1
15900000.000000 1 21
15900000.000000 2 2
15900000.000000 575 1
15950000.000000 1 22
15950000.000000 2 2
15950000.000000 574 1
16000000.000000 1 21
16000000.000000 2 2
16000000.000000 575 1
16050000.000000 1 20
16050000.000000 2 1
16050000.000000 578 1
16100000.000000 1 22
16100000.000000 2 2
16100000.000000 574 1
16150000.000000 1 24
16150000.000000 2 2
16150000.000000 572 1
16200000.000000 1 20
16200000.000000 2 2
16200000.000000 4 1
16200000.000000 572 1
16250000.000000 1 21
16250000.000000 2 3
16250000.000000 573 1
16300000.000000 1 22
16300000.000000 2 5
16300000.000000 3 1
16300000.000000 565 1
16350000.000000 1 23
16350000.000000 2 3
16350000.000000 571 1
16400000.000000 1 26
16400000.000000 3 1
16400000.000000 571 1
16450000.000000 1 21
16450000.000000 2 3
16450000.000000 573 1
16500000.000000 1 18
16500000.000000 2 4
16500000.000000 574 1
16550000.000000 1 21
16550000.000000 2 1
16550000.000000 577 1
16600000.000000 1 18
16600000.000000 2 1
16600000.000000 580 1
16650000.000000 1 16
16650000.000000 2 4
16650000.000000 576 1
16700000.000000 1 17
16700000.000000 2 1
